-70.399240,-23.627998,-5.000000
-70.398561,-23.628631,-5.000000
-70.398117,-23.629365,-5.000000
-70.397859,-23.630164,-5.000000
-70.398087,-23.630996,-5.000000
-70.398497,-23.631741,-5.000000
-70.398758,-23.632544,-5.000000
-70.398921,-23.633394,-5.000000
-70.399074,-23.634239,-5.000000
-70.399206,-23.635091,-5.000000
-70.399311,-23.635954,-5.000000
-70.399361,-23.636824,-5.000000
-70.399617,-23.637666,-5.000000
-70.400450,-23.638129,-5.000000
-70.400817,-23.638875,-5.000000
-70.400423,-23.639636,-5.000000
-70.400484,-23.640528,-5.000000
-70.400081,-23.641313,-5.000000
-70.399369,-23.641903,-5.000000
-70.399771,-23.642203,-5.000000
-70.400620,-23.641755,-5.000000
-70.400930,-23.640932,-5.000000
-70.401379,-23.640236,-5.000000
-70.402195,-23.640693,-5.000000
-70.402955,-23.641263,-5.000000
-70.403863,-23.641572,-5.000000
-70.404827,-23.641464,-5.000000
-70.405591,-23.641696,-5.000000
-70.405609,-23.642580,-5.000000
-70.405492,-23.643475,-5.000000
-70.405268,-23.644353,-5.000000
-70.405131,-23.645245,-5.000000
-70.405938,-23.645456,-5.000000
-70.406212,-23.645798,-5.000000
-70.405258,-23.645618,-5.000000
-70.404682,-23.645732,-5.000000
-70.399902,-23.632969,-5.000000
-70.400460,-23.632934,-5.000000
-70.399878,-23.632765,-5.000000
-70.399902,-23.632969,-5.000000
-70.404682,-23.645732,-2.000000
-70.405395,-23.645616,-2.000000
-70.406315,-23.645738,-2.000000
-70.405733,-23.645491,-2.000000
-70.404840,-23.645369,-2.000000
